id	label
19405	generated
14619	human
14706	generated
4924	human
4532	human
18652	generated
1672	human
21644	human
14766	human
16948	generated
4055	generated
6952	generated
15322	human
10000	generated
18949	generated
10467	human
17008	generated
11953	generated
14951	human
12016	generated
17875	human
12811	human
10237	human
19191	human
15012	generated
13305	human
20541	human
9487	human
16606	human
12879	generated
20112	generated
14491	generated
4317	human
9980	generated
20003	generated
7385	human
5519	generated
858	generated
15719	human
4439	generated
13513	human
9033	generated
7875	human
13208	generated
595	generated
16604	generated
8804	human
7799	human
9186	human
12613	human
10970	generated
9746	human
17651	generated
1951	generated
9120	human
1096	human
16826	human
7910	generated
6944	generated
9965	generated
7830	human
2513	generated
6732	generated
5559	generated
21815	human
7860	human
18999	generated
11027	human
4700	generated
19884	generated
2233	generated
11242	human
10296	human
20658	human
7956	human
1176	generated
19714	human
16460	generated
16320	generated
18349	generated
20175	generated
9215	human
11490	generated
14412	human
7478	human
4155	generated
12740	generated
16301	generated
20248	human
16145	human
4241	generated
5424	generated
13265	generated
7447	generated
3401	human
12456	human
16889	human
7492	generated
12272	human
8995	human
1550	human
1009	generated
10939	human
16734	human
10929	generated
18452	human
14142	human
5095	generated
648	generated
3243	human
11054	generated
4975	human
727	generated
9133	generated
15813	human
8742	generated
8169	human
16213	human
6860	generated
331	human
7027	human
13809	human
15759	human
8699	generated
211	generated
21032	generated
2263	human
6343	generated
1781	generated
11367	generated
3543	generated
17065	generated
1438	generated
10707	generated
2868	human
2434	human
20311	generated
6830	generated
4792	generated
9420	human
17927	generated
17316	generated
11869	generated
6475	human
9506	human
19203	generated
21487	generated
920	human
21941	human
12171	human
12	generated
14438	generated
818	generated
10976	human
21636	generated
8184	generated
9896	human
453	human
9241	generated
21643	human
9848	generated
3457	human
19324	human
21055	human
659	generated
20521	human
15617	human
17031	human
11100	generated
18933	human
940	generated
2739	human
9604	human
11796	generated
17647	human
17627	human
17403	generated
17605	generated
12826	human
21483	generated
4071	human
13441	generated
1400	human
19089	generated
7690	human
8222	human
8123	generated
6363	human
5796	human
3677	generated
6566	generated
8864	generated
20473	human
10967	generated
14229	generated
21530	human
13658	human
16559	generated
5188	generated
4362	human
1108	generated
19260	human
10308	human
3229	generated
15582	human
17493	human
16143	generated
11511	human
21154	generated
5835	human
4326	generated
75	human
13186	human
1779	human
2553	human
12967	human
21877	human
2686	generated
1040	human
20591	generated
1563	generated
18683	generated
555	human
3071	human
18329	human
19421	generated
4474	generated
7529	generated
15370	generated
19618	human
13120	human
13048	human
13460	human
7766	human
11045	generated
1416	generated
18212	human
16786	generated
19218	generated
17896	generated
16114	generated
4601	human
9410	generated
9756	human
7961	generated
7399	human
21145	generated
10405	generated
21599	human
1238	human
3735	generated
8961	generated
14617	human
10303	generated
20336	human
21143	human
20015	generated
10057	generated
16605	generated
17892	generated
18046	generated
17884	human
9019	generated
10894	generated
19586	generated
13218	generated
28	human
13485	human
19717	generated
9718	generated
12426	generated
355	generated
9621	human
3170	generated
18518	generated
21654	generated
19916	generated
17255	generated
8524	human
5643	generated
6865	generated
17061	generated
16107	human
3675	human
4224	generated
964	generated
13763	human
6749	generated
120	human
6794	generated
19081	generated
4228	generated
5579	human
13683	human
328	generated
4710	human
3281	generated
2370	human
5522	human
2544	human
18281	human
20822	generated
11077	human
18203	generated
10871	human
2178	human
16966	generated
4898	human
5153	human
1209	human
15898	generated
15621	generated
13068	human
19039	generated
16534	human
3123	generated
78	generated
9736	generated
15601	human
3766	human
20701	generated
21325	human
21189	human
13012	generated
10892	human
600	generated
9137	human
13415	generated
4550	generated
943	human
19878	generated
15894	generated
18948	generated
17139	human
9314	generated
17893	generated
17469	human
1561	generated
4869	generated
10189	human
6213	generated
15820	human
14236	human
4541	generated
1782	human
14096	human
14786	human
13275	generated
1095	human
5544	human
1946	human
15628	generated
21163	human
20313	generated
677	human
10797	generated
6789	human
1392	generated
14926	generated
10661	generated
752	generated
20514	human
3737	human
2976	generated
6694	human
11980	generated
3215	generated
8989	human
12404	generated
9969	human
12305	generated
1770	human
21003	human
18177	human
10912	generated
11675	human
3022	generated
12420	human
5401	generated
7856	human
11204	human
10100	human
6875	generated
16477	generated
13956	human
5191	generated
4619	human
18865	human
14702	human
14797	human
17942	generated
8719	generated
8558	human
16338	human
14290	generated
12516	generated
8146	generated
7968	generated
4264	generated
16475	generated
12454	human
10652	human
6825	human
8113	generated
10111	human
701	generated
6170	generated
14480	generated
8159	generated
18481	generated
17149	generated
6870	generated
14615	generated
4423	generated
12159	human
6862	generated
6986	generated
4868	human
9490	generated
4376	human
7282	generated
9544	generated
2926	generated
15877	generated
9825	generated
9479	human
8733	generated
20503	generated
19920	generated
4350	generated
17944	generated
3697	generated
2013	generated
18558	human
17527	human
12565	generated
17107	human
5677	generated
14784	generated
17762	human
2147	generated
8788	generated
2705	human
7129	human
13665	human
10086	human
16996	generated
20642	human
9699	human
17693	generated
10955	generated
15230	generated
6841	human
10427	human
810	human
5317	generated
13876	human
16296	generated
312	human
2073	human
9730	human
19109	generated
18854	generated
7734	generated
885	human
9669	generated
1790	human
16120	generated
7329	generated
10200	human
3454	generated
8874	generated
3895	human
19779	generated
21340	generated
21586	generated
8249	generated
17132	human
20909	generated
8012	generated
14714	human
10591	generated
12417	generated
12334	generated
12318	generated
16974	human
20687	human
17339	generated
7925	generated
1468	generated
13953	generated
9608	human
470	generated
10550	human
2722	human
5419	human
15148	human
21006	generated
20282	generated
16887	generated
12717	generated
12802	human
12349	generated
12673	human
6041	generated
20775	human
12061	human
2744	human
4569	generated
14584	generated
14769	human
2161	human
19553	human
4674	generated
7456	human
9247	human
20635	generated
17226	human
18973	generated
15573	generated
15109	human
10116	generated
6379	human
7265	generated
13099	generated
20670	generated
3876	generated
1075	human
9307	generated
3936	generated
11725	generated
20312	human
18604	generated
7141	human
11224	generated
4207	human
6713	generated
9747	generated
14033	human
14564	generated
9644	human
2149	human
8511	generated
16372	generated
18530	generated
10114	generated
9485	generated
74	human
20533	generated
21819	human
7339	generated
16823	human
16824	human
13041	human
10321	human
15040	generated
14492	human
681	generated
18796	human
16918	generated
20528	generated
2509	human
7281	generated
9244	generated
14344	generated
16670	generated
18751	human
4067	generated
21322	generated
9648	human
19524	human
19628	generated
13100	generated
17323	human
14160	generated
11434	generated
3145	generated
16316	generated
16634	generated
8697	generated
11600	human
18785	generated
21172	generated
5131	generated
7926	generated
19475	generated
19709	generated
540	generated
4235	generated
5507	generated
18807	human
11857	human
7396	generated
16571	human
17038	generated
11560	human
754	human
19569	generated
18503	generated
2542	generated
6073	generated
16636	generated
15442	human
5218	generated
18500	human
17816	generated
237	generated
4271	human
5875	generated
6657	generated
100	generated
16135	generated
18704	human
17613	generated
14815	human
5362	generated
4766	generated
13499	generated
7503	generated
13072	human
1620	generated
8793	human
17584	generated
1308	human
14374	human
1582	generated
18437	generated
19921	generated
2431	human
21440	human
1044	generated
19383	human
9749	human
5009	generated
20092	generated
1487	human
7633	generated
21651	human
10931	human
18015	human
10307	generated
5795	human
17129	generated
16770	generated
5491	generated
18486	human
618	human
3799	human
11797	human
15647	human
13951	human
11588	human
1600	human
18265	generated
1849	human
9807	human
1752	generated
4534	human
2040	generated
2083	generated
7965	human
5231	generated
546	human
6199	human
19025	human
20108	generated
1356	generated
5147	generated
19023	human
8867	generated
10737	generated
12563	generated
20084	generated
12191	generated
10694	generated
6014	human
17829	human
7169	generated
175	generated
21647	human
2208	generated
20428	generated
19505	generated
18469	human
3787	human
12546	generated
20691	human
14650	human
10417	human
17539	generated
19126	generated
9318	human
9697	human
21463	human
18820	generated
2441	generated
15000	human
1322	generated
1603	generated
12402	generated
9945	generated
8014	human
10944	generated
14090	generated
4065	generated
1294	human
13199	human
14261	generated
14578	generated
2000	generated
18549	human
2063	generated
12263	generated
1507	human
1559	human
18750	generated
5577	human
14813	human
17398	generated
10688	human
18981	generated
14988	generated
19533	generated
5611	human
15258	generated
17246	generated
5335	generated
9546	human
21577	human
4141	human
7938	generated
17528	generated
3549	generated
13036	generated
12915	generated
14452	human
6016	human
6906	human
11472	generated
12224	generated
6720	generated
1235	generated
18470	generated
16431	human
10643	generated
20778	human
12949	generated
